DateValue,HourValue,TimeValue,EnergyConsumption,Setpoint,Temperature,Humidity,DewPoint,Evap Leaving Temp,Evap Entering Temp,Evpt Rfgt Pressure,Evap Sat Rfgt Temp,Cond Entering Temp,Cond Leaving Temp,Condenser Rfgt Pressure,Cond Sat Rfgt Temp,Avg Setpoint,Load,Active chilled setpoint source
22-01-2022,13,1 - 2 PM,195.5,6.5,29.79,27,15.19,6.7,10.95,409.73,4.94,24.24,26.94,1017.53,27.82,6.72,47.88,1
22-01-2022,14,2 - 3 PM,212.5,6.5,30.62,25,15.62,6.71,11.02,415.95,5.32,25.76,28.7,1089.3,29.7,6.72,51.61,1
22-01-2022,15,3 - 4 PM,219.375,6.5,30.79,23.33,15.46,6.71,11.19,415.33,5.27,25.74,28.85,1097.87,29.92,6.72,53.1,1
22-01-2022,16,4 - 5 PM,212.5,6.5,30.62,23,15.22,6.72,11.13,414.82,5.24,25.27,28.27,1074.18,29.3,6.73,51.6,1
22-01-2022,17,5 - 6 PM,214,6.5,29.79,29.67,15.72,6.73,11.11,415.37,5.27,25.52,28.5,1083.63,29.55,6.73,51.87,1
22-01-2022,18,6 - 7 PM,217.5,6.5,28.96,35,15.96,6.72,11.14,415.43,5.28,25.76,28.8,1095.15,29.85,6.73,52.63,1
22-01-2022,19,7 - 8 PM,215.5,6.5,26.29,39.17,14.12,6.72,11.15,414.97,5.25,25.47,28.49,1082.78,29.52,6.73,52.08,1
22-01-2022,20,8 - 9 PM,214,6.5,24.62,41,12.82,6.71,11.11,414.68,5.24,25.45,28.42,1080.47,29.46,6.72,51.76,1
22-01-2022,21,9 - 10 PM,212.75,6.5,23.62,41,11.82,6.71,11.05,415.44,5.28,25.67,28.6,1087.19,29.64,6.73,51.56,1
22-01-2022,22,10 - 11 PM,207,6.5,24.04,42,12.44,6.72,11.04,414.48,5.22,25.08,27.94,1061,28.96,6.72,50.4,1
22-01-2022,23,11 - 12 PM,201.75,6.5,24.95,43.67,13.68,6.72,10.96,413.73,5.18,24.89,27.65,1048.02,28.61,6.72,49.35,1
23-01-2022,0,12 - 1 AM,189.5,6.5,23.21,48.17,12.84,6.72,10.85,410.85,5.01,24.33,26.89,1015.17,27.76,6.73,46.87,1
23-01-2022,1,1 - 2 AM,191.375,6.5,23.28,52,13.68,6.73,10.93,409.45,4.92,24.17,26.77,1011.48,27.66,6.73,47.24,1
23-01-2022,2,2 - 3 AM,193.625,6.5,22.28,52,12.68,6.72,11.03,407.73,4.83,23.93,26.58,1005.65,27.51,6.73,47.66,1
23-01-2022,3,3 - 4 AM,192.25,6.5,22.28,50,12.28,6.72,10.99,407.85,4.83,23.93,26.55,1004.45,27.47,6.73,47.34,1
23-01-2022,4,4 - 5 AM,189.75,6.5,22.28,48,11.88,6.73,10.98,406.62,4.75,23.78,26.35,994.9,27.22,6.72,46.77,1
23-01-2022,5,5 - 6 AM,198.875,6.5,20.95,47.67,10.48,6.72,11.12,408.36,4.86,24.02,26.78,1014.03,27.72,6.73,48.85,1
23-01-2022,6,6 - 7 AM,198.5,6.5,20.11,48,9.71,6.72,11.08,408.73,4.88,24.08,26.82,1015.72,27.77,6.73,48.77,1
23-01-2022,7,7 - 8 AM,195.375,6.5,18.95,51,9.15,6.72,10.99,409.6,4.93,24.18,26.84,1016.15,27.78,6.73,48.17,1
23-01-2022,8,8 - 9 AM,198.375,6.5,19.29,49.33,9.16,6.71,10.91,413.15,5.14,24.77,27.45,1039.7,28.4,6.73,48.79,1
23-01-2022,9,9 - 10 AM,212.375,6.5,21.12,46,10.32,6.72,10.96,416.55,5.35,26.09,28.93,1099.07,29.95,6.73,51.69,1
23-01-2022,10,10 - 11 AM,225.75,6.5,22.79,42,11.19,6.72,11.03,417.8,5.42,27.2,30.26,1152.67,31.34,6.72,54.59,1
23-01-2022,11,11 - 12 AM,226.375,6.5,25.46,38.83,13.23,6.72,11.04,417.93,5.43,27.28,30.34,1156.18,31.43,6.72,54.61,1
23-01-2022,12,12 - 1 PM,236.25,6.5,25.46,34.83,12.43,6.72,11.15,417.87,5.43,27.56,30.79,1177.85,31.95,6.72,56.57,1
23-01-2022,13,1 - 2 PM,242.375,6.5,26.29,28,11.89,6.71,11.18,417.9,5.42,27.86,31.2,1196.78,32.4,6.72,57.85,1
23-01-2022,14,2 - 3 PM,238.375,6.5,27.79,23,12.39,6.71,11.14,417.62,5.41,27.73,30.99,1186.3,32.16,6.72,57,1
23-01-2022,15,3 - 4 PM,231.125,6.5,27.79,22,12.19,6.71,11.09,417.88,5.42,27.45,30.6,1167.7,31.71,6.72,55.57,1
23-01-2022,16,4 - 5 PM,214.125,6.5,28.12,25,13.12,6.73,10.9,418.08,5.44,26.82,29.69,1128.12,30.71,6.72,51.99,1
23-01-2022,17,5 - 6 PM,234.625,6.5,27.62,34,14.42,6.7,11.13,417.42,5.4,27.48,30.69,1174.24,31.86,6.73,56.27,1
23-01-2022,18,6 - 7 PM,239.875,6.5,26.12,38,13.72,6.72,11.16,417.78,5.42,27.76,31.04,1191.03,32.26,6.72,57.39,1
23-01-2022,19,7 - 8 PM,234.25,6.5,24.96,38.83,12.73,6.73,11.11,418.15,5.44,27.65,30.83,1179.73,32,6.73,56.01,1
23-01-2022,20,8 - 9 PM,230.75,6.5,23.12,39,10.92,6.72,11.05,418.17,5.44,27.66,30.77,1175.83,31.91,6.72,55.26,1
23-01-2022,21,9 - 10 PM,218,6.5,20.79,38,8.39,6.73,10.94,418.15,5.44,27.02,29.93,1139.22,31,6.72,52.7,1
23-01-2022,22,10 - 11 PM,218.125,6.5,22.04,40,10.04,6.72,10.95,417.78,5.42,26.9,29.81,1135.25,30.9,6.72,52.85,1
23-01-2022,23,11 - 12 PM,204.75,6.5,24.11,43.5,12.81,6.7,10.69,418.6,5.47,26.88,29.56,1122.03,30.55,6.73,50.21,1
24-01-2022,0,12 - 1 AM,164.75,6.5,22.95,50,12.95,6.74,10.03,420.03,5.55,26.1,27.99,1049.52,28.65,6.73,41.81,1
24-01-2022,1,1 - 2 AM,170,6.5,22.28,51,12.48,6.73,10.13,419.38,5.52,26.04,28.05,1053,28.75,6.72,42.87,1
24-01-2022,2,2 - 3 AM,165.125,6.5,22.28,53,12.88,6.73,10.05,419.25,5.51,25.93,27.86,1044.55,28.52,6.72,41.92,1
24-01-2022,3,3 - 4 AM,160.5,6.5,21.61,56,12.81,6.72,10.02,417.88,5.43,25.58,27.43,1027.07,28.07,6.72,40.98,1
24-01-2022,4,4 - 5 AM,159.75,6.5,19.61,58,11.21,6.73,10.06,416.68,5.35,25.33,27.17,1017.45,27.81,6.72,40.8,1
24-01-2022,5,5 - 6 AM,183.125,6.5,19.28,65.67,12.41,6.71,10.45,416,5.32,25.68,27.97,1054.77,28.79,6.72,45.57,1
24-01-2022,6,6 - 7 AM,156,6.5,18.61,72,13.01,6.74,9.99,417.2,5.39,25.48,27.26,1018.88,27.85,6.72,40.14,1
24-01-2022,7,7 - 8 AM,157.625,6.5,17.54,74,12.34,6.73,10.05,415.87,5.31,25.21,27.02,1010.45,27.63,6.72,40.45,1
24-01-2022,8,8 - 9 AM,163.5,6.5,16.96,61.5,9.26,6.74,10.06,418.75,5.48,25.72,27.6,1034.7,28.26,6.72,41.58,1
24-01-2022,9,9 - 10 AM,183.875,6.5,18.46,49.83,8.43,6.71,10.3,419.42,5.52,26.44,28.65,1080.95,29.47,6.72,45.7,1
24-01-2022,10,10 - 11 AM,248.625,6.5,20.96,43,9.56,6.69,11.23,416.93,5.37,27.97,31.37,1207.82,32.65,6.72,59.29,1
24-01-2022,11,11 - 12 AM,249.5,6.5,24.46,40.5,12.56,6.74,11.3,417.73,5.41,28.06,31.52,1213.28,32.78,6.72,59.51,1
24-01-2022,12,12 - 1 PM,237,6.5,23.79,35,10.79,6.72,11.18,417.38,5.39,27.51,30.77,1178.08,31.96,6.72,56.84,1
24-01-2022,13,1 - 2 PM,244.125,6.5,25.29,32,11.69,6.7,11.21,417.02,5.37,27.86,31.21,1199.58,32.45,6.72,58.08,1
24-01-2022,14,2 - 3 PM,250.75,6.5,26.46,30,12.46,6.71,11.25,417.22,5.39,28.29,31.75,1224.63,33.04,6.72,59.63,1
24-01-2022,15,3 - 4 PM,255,6.5,26.62,29,12.42,6.7,11.3,416.95,5.37,28.39,31.91,1232.27,33.21,6.72,60.63,1
24-01-2022,16,4 - 5 PM,257.75,6.5,26.62,29,12.42,6.71,11.34,417.03,5.37,28.49,32.04,1238.98,33.36,6.72,61.09,1
24-01-2022,17,5 - 6 PM,256.75,6.5,25.79,33.67,12.52,6.71,11.31,417.22,5.39,28.59,32.11,1242.83,33.45,6.72,60.95,1
24-01-2022,18,6 - 7 PM,258.25,6.5,24.46,40,12.46,6.7,11.29,417.29,5.39,28.83,32.36,1254.93,33.71,6.73,61.6,1
24-01-2022,19,7 - 8 PM,250.5,6.5,22.79,43,11.39,6.71,11.19,417.88,5.42,28.82,32.22,1246.29,33.52,6.73,59.94,1
24-01-2022,20,8 - 9 PM,251.375,6.5,21.79,45,10.79,6.71,11.15,417.8,5.42,28.66,31.98,1233.61,33.24,6.73,58.78,1
24-01-2022,21,9 - 10 PM,243.875,6.5,20.46,47,9.86,6.7,11.18,417.55,5.4,28.6,31.95,1232.6,33.21,6.72,58.98,1
24-01-2022,22,10 - 11 PM,240.125,6.5,20.29,48,9.89,6.72,11.15,417.9,5.42,28.04,31.28,1202.34,32.52,6.72,57.4,1
24-01-2022,23,11 - 12 PM,230.125,6.5,21.11,49.33,10.98,6.72,11.04,418.13,5.44,27.67,30.75,1176.13,31.92,6.72,55.34,1
25-01-2022,0,12 - 1 AM,223.875,6.5,20.28,49.83,10.25,6.72,10.96,418.23,5.44,27.47,30.44,1161.53,31.57,6.72,53.98,1
25-01-2022,1,1 - 2 AM,220.5,6.5,20.28,52,10.68,6.72,10.96,417.6,5.41,27.09,30.02,1143.82,31.12,6.72,53.15,1
25-01-2022,2,2 - 3 AM,216.75,6.5,19.61,54,10.41,6.73,10.94,417.43,5.4,26.85,29.74,1131.6,30.8,6.72,52.4,1
25-01-2022,3,3 - 4 AM,215.5,6.5,19.28,56,10.48,6.73,10.93,417.42,5.4,26.77,29.63,1127.28,30.69,6.72,52.1,1
25-01-2022,4,4 - 5 AM,211.25,6.5,19.11,56,10.31,6.72,10.88,416.75,5.36,26.47,29.26,1112.62,30.31,6.72,51.23,1
25-01-2022,5,5 - 6 AM,208.875,6.5,18.28,57.67,9.81,6.73,10.88,416.66,5.36,26.27,29.03,1103.56,30.07,6.72,50.93,1
25-01-2022,6,6 - 7 AM,210.5,6.5,18.28,58,9.88,6.72,10.91,416.5,5.34,26.26,29.05,1104.27,30.09,6.73,51.3,1
25-01-2022,7,7 - 8 AM,212.5,6.5,16.62,57,8.02,6.73,10.93,416.63,5.36,26.4,29.23,1111.25,30.27,6.72,51.68,1
25-01-2022,8,8 - 9 AM,217.125,6.5,16.29,48,5.89,6.73,10.97,416.87,5.37,26.67,29.56,1125.13,30.64,6.72,52.83,1
25-01-2022,9,9 - 10 AM,236.5,6.5,18.79,43,7.39,6.7,11.18,416.38,5.34,27.33,30.54,1170.13,31.76,6.72,57.02,1
25-01-2022,10,10 - 11 AM,242.625,6.5,21.96,39.67,9.89,6.73,11.27,416.55,5.34,27.6,30.94,1188.65,32.2,6.72,58.47,1
25-01-2022,11,11 - 12 AM,231.875,6.5,25.12,37.67,12.65,6.72,11.16,416.67,5.35,27.15,30.31,1158.45,31.49,6.72,55.79,1
25-01-2022,12,12 - 1 PM,229,6.5,24.12,35,11.12,6.71,11.16,416.07,5.32,26.83,29.98,1144.25,31.13,6.72,55.04,1
25-01-2022,13,1 - 2 PM,236.375,6.5,25.79,32,12.19,6.7,11.19,415.92,5.31,27.21,30.45,1166.1,31.65,6.72,56.42,1
25-01-2022,14,2 - 3 PM,249.375,6.5,25.96,30,11.96,6.71,11.23,416.8,5.36,28.36,31.75,1224.68,33.04,6.72,59.65,1
25-01-2022,15,3 - 4 PM,261,6.5,26.79,29,12.59,6.71,11.42,415.85,5.31,28.32,31.94,1236.9,33.31,6.72,62.12,1
25-01-2022,16,4 - 5 PM,222.25,6.5,26.79,28,12.39,7.06,11.28,424.92,5.79,28.02,31.17,1162.22,31.33,6.69,54.55,1
25-01-2022,17,5 - 6 PM,240.25,6.5,26.29,34,13.09,8.96,13.08,463.81,7.71,30.46,33.16,1235.31,32.26,6.52,60.32,1
25-01-2022,18,6 - 7 PM,273.625,6.5,25.12,39,12.92,6.68,11.32,416.18,5.32,28.52,32.03,1246.67,33.53,6.63,64.86,1
03-02-2022,18,6 - 7 PM,232.75,6,27.62,37,15.02,6.2,10.26,406.32,4.74,26.67,29.79,1131.95,30.81,6.21,55.59,1
03-02-2022,19,7 - 8 PM,226.375,6,26.12,40.33,14.19,6.21,10.16,406.76,4.77,26.56,29.55,1121.05,30.53,6.21,54.17,1
03-02-2022,20,8 - 9 PM,228.25,6,25.62,46,14.82,6.2,10.17,406.78,4.77,26.71,29.73,1129.27,30.74,6.21,54.98,1
03-02-2022,21,9 - 10 PM,231.75,6,24.62,52.67,15.15,6.2,10.23,406.3,4.74,26.64,29.73,1130.8,30.78,6.21,55.81,1
03-02-2022,22,10 - 11 PM,226.875,6,24.04,65,17.04,6.22,10.2,406.59,4.76,26.49,29.51,1120.48,30.52,6.22,54.57,1
03-02-2022,23,11 - 12 PM,227.625,6,23.61,74,18.41,6.2,10.21,406.03,4.72,26.4,29.42,1117.77,30.44,6.21,54.65,1
04-02-2022,0,12 - 1 AM,229.5,6,23.28,80,19.28,6.21,10.25,406.15,4.73,26.42,29.49,1121.03,30.53,6.21,55.07,1
04-02-2022,1,1 - 2 AM,228.25,6,20,85,17,6.21,10.25,406.02,4.72,26.33,29.37,1116.82,30.42,6.21,55.03,1
04-02-2022,2,2 - 3 AM,231.75,6,23.28,86,20.48,6.22,10.33,405.58,4.7,26.25,29.36,1117.43,30.43,6.21,55.61,1
04-02-2022,3,3 - 4 AM,224,6,22.95,84.33,19.82,6.21,10.22,405.75,4.71,26.05,29.04,1102.35,30.04,6.21,53.93,1
04-02-2022,4,4 - 5 AM,221.625,6,22.28,82,18.68,6.21,10.19,405.92,4.71,25.96,28.9,1096.78,29.89,6.21,53.51,1
04-02-2022,5,5 - 6 AM,227.5,6,21.45,81.17,17.68,6.22,10.17,406.57,4.75,26.58,29.56,1125.63,30.59,6.21,54.96,1
04-02-2022,6,6 - 7 AM,252.375,6,21.53,71,15.73,6.2,9.87,409.33,4.92,30.58,33.66,1302.95,34.8,6.21,60.47,1
04-02-2022,7,7 - 8 AM,257.875,6,19.46,66,12.66,6.2,9.89,409.1,4.91,31.03,34.17,1326.3,35.32,6.21,61.57,1
04-02-2022,8,8 - 9 AM,262.875,6,19.46,44,8.26,6.2,9.94,409,4.9,31.23,34.45,1338.65,35.6,6.21,62.49,1
04-02-2022,9,9 - 10 AM,268,6,20.79,35,7.79,6.21,9.97,409.05,4.9,31.74,35,1364.1,36.17,6.21,63.34,1
04-02-2022,10,10 - 11 AM,295.875,6,22.62,31,8.82,6.19,10.24,407.37,4.8,32.55,36.18,1426.2,37.5,6.21,69.41,1
04-02-2022,11,11 - 12 AM,318.375,6,24.46,28.5,10.16,6.2,10.46,406.35,4.74,33.25,37.17,1481.25,38.6,6.21,74.27,1
04-02-2022,12,12 - 1 PM,327.375,6,24.46,25,9.46,6.21,10.53,406.12,4.73,33.75,37.78,1514.08,39.25,6.21,76.09,1
04-02-2022,13,1 - 2 PM,309.75,6,25.12,22,9.52,6.21,10.38,407.07,4.79,33.06,36.89,1463.3,38.26,6.21,72.09,1
04-02-2022,14,2 - 3 PM,309.125,6,25.79,19,9.59,6.2,10.36,406.98,4.78,33.13,36.95,1466.46,38.32,6.21,72.43,1
04-02-2022,15,3 - 4 PM,303.5,6,26.46,18,10.06,6.21,10.29,407.54,4.81,33.17,36.89,1461.66,38.23,6.21,71.76,1
04-02-2022,16,4 - 5 PM,300.75,6,26.62,18,10.22,6.21,10.26,407.75,4.82,33.09,36.77,1455.63,38.1,6.2,70.72,1
04-02-2022,17,5 - 6 PM,297.875,6,25.79,21.33,10.06,6.21,10.22,407.97,4.83,33.02,36.66,1449.4,37.98,6.21,69.95,1
04-02-2022,18,6 - 7 PM,294.5,6,24.79,25,9.79,6.2,10.18,408.19,4.85,33.09,36.66,1447.66,37.95,6.21,69.14,1
04-02-2022,19,7 - 8 PM,285.125,6,22.12,26.67,7.45,6.21,10.07,408.88,4.89,33.06,36.48,1435.92,37.71,6.21,66.86,1
04-02-2022,20,8 - 9 PM,279.625,6,21.62,28,7.22,6.21,10.01,409.25,4.91,33.06,36.38,1430.56,37.6,6.21,66.27,1
04-02-2022,21,9 - 10 PM,287.375,6,20.12,28.83,5.89,6.2,10.1,408.36,4.86,33.08,36.54,1440.88,37.81,6.2,68.42,1
04-02-2022,22,10 - 11 PM,290,6,20.62,30,6.62,6.2,10.11,408.32,4.86,33.23,36.7,1449.49,37.98,6.21,68.99,1
04-02-2022,23,11 - 12 PM,275.125,6,22.11,30.83,8.28,6.21,9.99,409.15,4.91,32.65,35.94,1407.97,37.13,6.21,65.45,1
05-02-2022,0,12 - 1 AM,281,6,19.95,31,6.15,6.19,10.04,408.65,4.88,32.79,36.16,1419.75,37.38,6.2,66.78,1
05-02-2022,1,1 - 2 AM,286.25,6,18.61,31,4.81,6.21,10.09,408.67,4.88,33.04,36.47,1436.88,37.73,6.21,68.05,1
05-02-2022,2,2 - 3 AM,265.125,6,17.95,31,4.15,6.22,9.96,409.53,4.93,31.91,35.11,1369.27,36.26,6.2,63.15,1
05-02-2022,3,3 - 4 AM,241.25,6,17.28,31,3.48,6.2,10.14,408.02,4.84,27.76,30.92,1180.43,32.02,6.2,57.74,1
05-02-2022,4,4 - 5 AM,230.25,6,17.28,32,3.68,6.2,10.08,407.75,4.83,27.35,30.35,1153.12,31.36,6.21,55.45,1
05-02-2022,5,5 - 6 AM,221.125,6,16.95,32.67,3.48,6.21,10.03,407.97,4.84,26.86,29.73,1127.28,30.69,6.21,53.69,1
05-02-2022,6,6 - 7 AM,217.875,6,16.61,34,3.41,6.21,10.08,406.68,4.77,26.14,29,1099.53,29.97,6.2,52.96,1
05-02-2022,7,7 - 8 AM,220.25,6,13.29,34,0.09,6.21,10.18,405.95,4.71,25.85,28.79,1092.13,29.77,6.21,53.37,1
05-02-2022,8,8 - 9 AM,203,6,14.46,27,-0.14,6.21,10.12,401.93,4.48,24.31,27.04,1020.83,27.9,6.21,49.76,1
05-02-2022,9,9 - 10 AM,186,6,21.62,23,6.22,6.2,10.18,390.1,3.77,22.56,25.05,942.82,25.78,6.21,46.09,1
05-02-2022,10,10 - 11 AM,188.625,6,23.79,20.5,7.89,6.2,10.24,390.55,3.8,22.56,25.11,945.63,25.86,6.21,46.57,1
05-02-2022,11,11 - 12 AM,194.75,6,27.46,19.67,11.39,6.21,10.32,392.17,3.89,22.77,25.44,959.47,26.24,6.2,47.92,1
05-02-2022,12,12 - 1 PM,191,6,26.79,20,10.79,6.21,10.23,392.43,3.91,22.8,25.4,956.02,26.18,6.21,47.12,1
05-02-2022,13,1 - 2 PM,192.875,6,27.46,18.33,11.13,6.22,10.28,392.17,3.89,22.77,25.41,957.03,26.2,6.21,47.49,1
05-02-2022,14,2 - 3 PM,196.875,6,28.79,17,12.19,6.21,10.26,394.68,4.05,23.1,25.81,971.72,26.61,6.21,48.32,1
05-02-2022,15,3 - 4 PM,211.375,6,28.79,17,12.19,6.21,10.2,403.47,4.57,24.75,27.64,1044.85,28.53,6.2,51.6,1
05-02-2022,16,4 - 5 PM,221.5,6,29.12,17,12.52,6.21,10.29,404.03,4.61,25.22,28.27,1071.73,29.24,6.21,53.47,1
05-02-2022,17,5 - 6 PM,229.625,6,27.96,20.33,12.03,6.21,10.44,403.05,4.55,25.22,28.42,1080.48,29.47,6.21,54.93,1
05-02-2022,18,6 - 7 PM,220.875,6,25.46,23.5,10.16,6.21,10.3,403.83,4.59,25.11,28.13,1067.66,29.13,6.2,53.09,1
05-02-2022,19,7 - 8 PM,214.75,6,24.12,26,9.32,6.21,10.26,402.82,4.53,24.61,27.55,1043.07,28.48,6.21,51.8,1
05-02-2022,20,8 - 9 PM,217.375,6,23.12,27,8.52,6.21,10.2,403.29,4.56,24.6,27.46,1038.78,28.37,6.21,51.08,1
05-02-2022,21,9 - 10 PM,205.375,6,20.96,27.83,6.53,6.21,10.22,403.28,4.56,24.57,27.47,1039.97,28.4,6.21,51.37,1
05-02-2022,22,10 - 11 PM,219.25,6,20.87,29.67,6.8,6.2,10.35,402.5,4.51,24.67,27.69,1050.85,28.69,6.2,52.89,1
05-02-2022,23,11 - 12 PM,211.625,6,20.28,30.83,6.45,6.21,10.25,402.35,4.51,24.33,27.21,1030.88,28.16,6.2,51.22,1
06-02-2022,0,12 - 1 AM,209.25,6,20.28,32.67,6.81,6.21,10.25,401.72,4.47,24.14,26.99,1021.08,27.91,6.21,50.69,1
06-02-2022,1,1 - 2 AM,209.5,6,20.28,34,7.08,6.21,10.3,400.53,4.4,23.95,26.83,1014.8,27.74,6.2,50.74,1
06-02-2022,2,2 - 3 AM,216.25,6,19.45,34.83,6.42,6.21,10.42,399.83,4.36,23.94,26.95,1021.97,27.93,6.21,52.05,1
06-02-2022,3,3 - 4 AM,204.375,6,18.78,35,5.78,6.21,10.29,398.18,4.26,23.54,26.33,995.1,27.23,6.21,49.68,1
06-02-2022,4,4 - 5 AM,204,6,18.28,36,5.48,6.22,10.31,397.68,4.23,23.47,26.26,992.52,27.16,6.21,49.66,1
06-02-2022,5,5 - 6 AM,202.5,6,18.28,37.67,5.81,6.21,10.38,394.65,4.04,23.03,25.83,975.12,26.71,6.21,49.46,1
06-02-2022,6,6 - 7 AM,200.25,6,17.95,39,5.75,6.2,10.35,393.33,3.97,22.96,25.69,969.97,26.56,6.21,49.1,1
06-02-2022,7,7 - 8 AM,197.875,6,14.95,39,2.75,6.21,10.31,394.22,4.02,23,25.69,969.22,26.55,6.21,48.58,1
06-02-2022,8,8 - 9 AM,202,6,16.79,32,3.19,6.21,10.26,398.38,4.26,23.53,26.29,992.67,27.16,6.21,49.54,1
06-02-2022,9,9 - 10 AM,204.125,6,21.79,28.67,7.52,6.21,10.12,402.97,4.54,24.35,27.1,1023.43,27.97,6.21,49.86,1
06-02-2022,10,10 - 11 AM,215.125,6,25.29,28.83,11.06,6.21,10.2,404.38,4.62,25.1,28,1059.62,28.92,6.2,52.05,1
06-02-2022,11,11 - 12 AM,208.5,6,27.79,29.67,13.72,6.21,10.13,403.97,4.6,24.72,27.53,1039.95,28.4,6.21,50.72,1
06-02-2022,12,12 - 1 PM,214.25,6,27.12,29,12.92,6.21,10.18,404.52,4.63,25.08,27.98,1058.63,28.89,6.21,51.75,1
06-02-2022,13,1 - 2 PM,219,6,27.46,28,13.06,6.19,10.2,404.5,4.63,25.4,28.37,1074.82,29.32,6.21,52.71,1
06-02-2022,14,2 - 3 PM,215.875,6,27.79,27.17,13.22,6.21,10.16,405.23,4.68,25.42,28.32,1072.42,29.25,6.21,52.11,1
06-02-2022,15,3 - 4 PM,221.125,6,27.79,26.17,13.02,6.21,10.24,405.03,4.66,25.59,28.58,1083.02,29.53,6.21,53.3,1
06-02-2022,16,4 - 5 PM,228.875,6,27.79,27,13.19,6.21,10.27,405.65,4.7,26.17,29.26,1110.68,30.26,6.21,54.92,1
06-02-2022,17,5 - 6 PM,231.25,6,27.12,32.33,13.59,6.2,10.27,405.63,4.7,26.33,29.44,1118.78,30.47,6.21,55.3,1
06-02-2022,18,6 - 7 PM,228.5,6,26.12,39,13.92,6.21,10.26,405.9,4.72,26.21,29.28,1112.38,30.3,6.21,54.81,1
06-02-2022,19,7 - 8 PM,225.25,6,24.12,42,12.52,6.21,10.26,405.18,4.67,25.81,28.85,1095.92,29.87,6.21,54.1,1
06-02-2022,20,8 - 9 PM,217,6,23.62,46,12.82,6.2,10.19,404.62,4.64,25.27,28.18,1067.75,29.13,6.21,52.22,1
06-02-2022,21,9 - 10 PM,221.75,6,22.29,49,12.09,6.21,10.26,404.73,4.64,25.45,28.45,1079.32,29.44,6.21,53.31,1
06-02-2022,22,10 - 11 PM,216.625,6,21.95,51,12.15,6.22,10.19,405.4,4.69,25.4,28.3,1072.83,29.27,6.21,52.3,1
06-02-2022,23,11 - 12 PM,216.375,6,22.11,56.83,13.48,6.2,10.18,404.92,4.65,25.25,28.15,1067.07,29.11,6.21,52.11,1
07-02-2022,0,12 - 1 AM,212.625,6,21.28,69,15.08,6.2,10.16,404.17,4.61,24.91,27.77,1051.77,28.71,6.21,51.42,1
07-02-2022,1,1 - 2 AM,210.625,6,20.78,82,17.18,6.21,10.18,403.6,4.58,24.61,27.45,1038.35,28.36,6.21,50.89,1
07-02-2022,2,2 - 3 AM,212.125,6,20.78,88.67,18.51,6.21,10.23,403,4.54,24.54,27.42,1038.18,28.36,6.21,51.4,1
07-02-2022,3,3 - 4 AM,210.5,6,20.61,92.5,19.11,6.21,10.19,403.23,4.56,24.52,27.37,1036.02,28.3,6.21,51.06,1
07-02-2022,4,4 - 5 AM,206.875,6,19.78,94.67,18.71,6.21,10.19,402.37,4.51,24.22,27.02,1022.1,27.94,6.21,50.34,1
07-02-2022,5,5 - 6 AM,204.375,6,19.28,95,18.28,6.21,10.2,401.85,4.48,23.96,26.75,1011.48,27.66,6.21,50.1,1
07-02-2022,6,6 - 7 AM,199.375,6,19.28,97.33,18.75,6.21,10.18,399.23,4.32,23.57,26.26,990.55,27.11,6.21,48.95,1
07-02-2022,7,7 - 8 AM,198.75,6,17.79,97.17,17.22,6.22,10.11,401.25,4.44,23.91,26.57,1001.83,27.41,6.21,48.82,1
07-02-2022,8,8 - 9 AM,203.5,6,19.46,83.67,16.19,6.22,10.05,404.25,4.62,24.67,27.37,1033.23,28.23,6.21,49.83,1
07-02-2022,9,9 - 10 AM,229.125,6,22.62,66,15.82,6.22,10.38,404.6,4.64,25.65,28.78,1093.95,29.82,6.21,55.26,1
07-02-2022,10,10 - 11 AM,246,6,25.69,54,16.49,6.21,10.47,404.9,4.65,26.54,29.93,1141.98,31.07,6.21,59,1
07-02-2022,11,11 - 12 AM,247.875,6,28.46,45.5,17.56,6.21,10.49,404.93,4.66,26.62,30.05,1145.82,31.17,6.21,59.26,1
07-02-2022,12,12 - 1 PM,235.375,6,27.79,40,15.79,6.21,10.46,404.43,4.63,25.84,29.12,1107.38,30.17,6.21,56.62,1
07-02-2022,13,1 - 2 PM,234.75,6,27.96,35.83,15.13,6.2,10.34,405.23,4.68,26.26,29.47,1120.65,30.52,6.21,55.94,1
07-02-2022,14,2 - 3 PM,270.75,6,29.29,31,15.49,6.21,10.74,403.83,4.59,27.01,30.85,1185.93,32.14,6.21,63.75,1
07-02-2022,15,3 - 4 PM,284.25,6,29.79,29,15.59,6.2,10.83,403.58,4.57,27.5,31.55,1219.18,32.92,6.21,66.54,1
07-02-2022,16,4 - 5 PM,291.125,6,29.12,29,14.92,6.2,10.92,402.85,4.53,27.56,31.74,1228.72,33.13,6.21,68.51,1
07-02-2022,17,5 - 6 PM,288,6,28.29,32,14.69,6.19,10.89,402.7,4.52,27.46,31.58,1221.1,32.96,6.21,67.41,1
07-02-2022,18,6 - 7 PM,279.75,6,26.96,40.67,15.09,6.2,10.8,403.55,4.57,27.37,31.34,1209.52,32.69,6.21,65.7,1
07-02-2022,19,7 - 8 PM,271.125,6,25.62,45.33,14.69,6.21,10.71,404.05,4.61,27.21,31.01,1193.07,32.32,6.21,63.61,1
07-02-2022,20,8 - 9 PM,275.25,6,24.79,48,14.39,6.21,10.73,404.07,4.61,27.44,31.3,1207.6,32.65,6.21,64.96,1
