DateValue,HourValue,TimeValue,EnergyConsumption,Setpoint,Temperature,Humidity,DewPoint,Evap Leaving Temp,Evap Entering Temp,Evpt Rfgt Pressure,Evap Sat Rfgt Temp,Cond Entering Temp,Cond Leaving Temp,Condenser Rfgt Pressure,Cond Sat Rfgt Temp,Avg Setpoint,Load,Active chilled setpoint source
04-03-2021,17,5 - 6 PM,255.875,NULL,32.16,24.83,17.13,6,10.19,392.95,3.94,29.77,30.62,1173.32,31.86,6,61.6,0
04-03-2021,18,6 - 7 PM,255.5,NULL,30.72,29.33,16.59,6,10.16,394.22,4.02,28.88,30.83,1181.05,32.06,6,61.83,0
04-03-2021,20,8 - 9 PM,250.875,NULL,27.08,39.33,14.95,6,10.15,396.67,4.16,28.09,30.49,1165.32,31.69,6,60.58,0
04-03-2021,21,9 - 10 PM,247.6875,NULL,25.41,43,14.01,6.01,10.14,397.52,4.22,27.62,30.4,1161.4,31.58,6,59.82,0
04-03-2021,22,10 - 11 PM,234.75,NULL,24.66,46,13.86,6,10.02,398.75,4.28,26.3,29.5,1124.22,30.61,6,56.97,0
04-03-2021,23,11 - 12 PM,226.3125,NULL,23.42,53,14.02,6,10.03,398,4.25,24.51,28.5,1084.28,29.57,6,55.17,0
05-03-2021,0,12 - 1 AM,219.4375,NULL,23.42,56,14.62,6.01,10.05,397.18,4.19,24.34,27.74,1053.52,28.76,6,53.68,0
05-03-2021,1,1 - 2 AM,218.125,NULL,22.33,55.5,13.43,5.98,10,397.25,4.2,23.53,27.79,1055.53,28.81,6,53.46,0
05-03-2021,2,2 - 3 AM,215.5625,NULL,21.63,52.33,12.1,6.03,10.03,397.82,4.24,22.47,27.61,1047.75,28.61,6,52.9,0
05-03-2021,3,3 - 4 AM,208.25,NULL,20.6,58,12.2,5.96,9.89,397.28,4.2,21.77,27.09,1026.18,28.04,6,51.33,0
05-03-2021,4,4 - 5 AM,205.6875,NULL,20.35,57.5,11.85,6.02,9.97,397.97,4.24,21.47,26.76,1012.81,27.69,6,50.78,0
05-03-2021,5,5 - 6 AM,204.5,NULL,19.71,59,11.51,5.97,9.93,397.3,4.2,20.84,26.48,1002.1,27.41,6,50.74,0
05-03-2021,6,6 - 7 AM,205.5625,NULL,19.63,56.67,10.96,6.03,9.98,399.17,4.31,21.71,26.72,1011.43,27.66,6,51.06,0
05-03-2021,7,7 - 8 AM,217.25,NULL,20.09,53.33,10.76,5.98,9.97,399.42,4.33,23.46,27.77,1054.43,28.78,6,53.36,0
05-03-2021,8,8 - 9 AM,219.8125,NULL,24.18,47.33,13.65,5.96,9.92,400.82,4.42,26.1,28.24,1072.75,29.26,6,54.07,0
05-03-2021,9,9 - 10 AM,249.375,NULL,27.59,36.67,14.92,5.98,10.26,399.63,4.35,28.06,29.55,1130.23,30.77,6,60.44,0
05-03-2021,10,10 - 11 AM,254.125,NULL,30.75,29,16.55,5.96,10.23,399.12,4.31,29.63,29.87,1144.67,31.13,6,61.79,0
05-03-2021,11,11 - 12 AM,253.125,NULL,32.43,25,17.43,5.97,10.32,398.29,4.27,30.59,29.34,1123.51,30.59,6,61.21,0
05-03-2021,12,12 - 1 PM,273.8125,NULL,33.49,20.67,17.62,6,10.33,401.12,4.43,30.59,31.81,1229.34,33.14,6,66.43,0
05-03-2021,13,1 - 2 PM,265.3125,NULL,34.12,16.33,17.39,5.97,10.27,402.02,4.48,30.83,30.86,1186.47,32.16,6,63.59,0
05-03-2021,14,2 - 3 PM,245.8125,NULL,34.78,16,17.98,5.97,10.19,402.82,4.53,31.1,29.59,1130.75,30.78,6,59.41,0
05-03-2021,15,3 - 4 PM,230.125,NULL,34.75,15.83,17.92,5.96,10.15,402.44,4.51,30.81,28.36,1080.05,29.45,6,56.17,0
05-03-2021,16,4 - 5 PM,232.8125,NULL,34.6,16.5,17.9,6,10.19,403.15,4.55,30.61,28.57,1088.77,29.68,6,56.56,0
05-03-2021,17,5 - 6 PM,236.6875,NULL,33.2,19.5,17.1,5.99,10.18,404.2,4.62,30.06,29.01,1106.63,30.15,6,57.4,0
05-03-2021,18,6 - 7 PM,251.4375,NULL,31.1,23,15.7,6.02,10.27,404.75,4.65,29.17,30.05,1149.68,31.27,6,60.73,0
05-03-2021,19,7 - 8 PM,243.75,NULL,28.76,28,14.36,6,10.13,405.44,4.69,28.69,29.93,1142.85,31.1,6,59.08,0
05-03-2021,20,8 - 9 PM,230.875,NULL,26.95,33,13.55,6.35,10.36,412.3,5.1,28.31,29.58,1126.53,30.67,6.43,56.15,0
05-03-2021,21,9 - 10 PM,241.125,NULL,26.32,35.33,13.39,6.53,10.62,414.7,5.24,27.53,30.35,1158.05,31.48,6.5,58.41,0
05-03-2021,22,10 - 11 PM,245.5,NULL,25.67,40.67,13.8,6.48,10.57,413.58,5.17,26.93,30.76,1175.85,31.92,6.5,59.41,0
05-03-2021,23,11 - 12 PM,229.875,NULL,25.14,45.5,14.24,6.45,10.54,411.76,5.06,26.57,29.06,1106.97,30.16,6.5,56.15,0
06-03-2021,0,12 - 1 AM,217.375,NULL,23.68,51.33,13.95,6.53,10.52,413.78,5.18,26.38,28.3,1074.58,29.31,6.5,53.28,0
06-03-2021,1,1 - 2 AM,219.6875,NULL,21.36,58,12.96,6.48,10.56,411.88,5.06,24.39,28.09,1067.41,29.12,6.5,53.78,0
06-03-2021,2,2 - 3 AM,209.5,NULL,22.77,48,12.37,6.49,10.47,412.37,5.1,23.74,27.42,1039.08,28.38,6.5,51.58,0
06-03-2021,3,3 - 4 AM,206.9375,NULL,22.68,40.67,10.81,6.51,10.5,412.07,5.08,23.02,27.05,1024.61,28,6.5,51.03,0
06-03-2021,4,4 - 5 AM,207.875,NULL,22.14,40.17,10.17,6.52,10.56,410.88,5.01,21.86,26.95,1021,27.91,6.5,51.2,0
06-03-2021,5,5 - 6 AM,203.3125,NULL,21.37,47.5,10.87,6.51,10.48,410.82,5.01,21.09,26.65,1008.7,27.58,6.5,50.42,0
06-03-2021,6,6 - 7 AM,203,NULL,20.62,51,10.82,6.51,10.53,409.75,4.94,21.18,26.52,1003.35,27.45,6.5,50.41,0
06-03-2021,7,7 - 8 AM,206.4375,NULL,21.01,55,12.01,6.5,10.46,411.12,5.02,23.13,27.06,1024.52,28,6.5,51.03,0
06-03-2021,8,8 - 9 AM,224.625,NULL,22.99,58.5,14.69,6.46,10.52,412.53,5.1,25.96,28.66,1090.13,29.72,6.5,55.23,0
06-03-2021,9,9 - 10 AM,230.5625,NULL,27,40.83,15.17,6.47,10.54,418.18,5.45,27.95,29.25,1114.1,30.35,6.5,56.69,0
06-03-2021,10,10 - 11 AM,225,NULL,30.02,29.83,15.99,6.47,10.5,423.33,5.74,29.71,28.9,1099.63,29.97,6.5,55.3,0
06-03-2021,11,11 - 12 AM,224.25,NULL,32.2,28.33,17.87,6.46,10.55,426.15,5.89,30.36,28.5,1084.03,29.56,6.5,55.28,0
06-03-2021,12,12 - 1 PM,232.625,NULL,33.96,22.33,18.43,6.48,10.57,434.8,6.32,31.05,29.41,1119.48,30.46,6.5,56.79,0
06-03-2021,13,1 - 2 PM,270.5625,NULL,34.17,19.5,18.07,6.51,10.49,444.98,6.84,30.93,34.61,1338.12,35.54,6.5,65.03,0
06-03-2021,14,2 - 3 PM,233.125,NULL,34.2,18.83,17.97,6.47,10.44,454.9,7.34,30.92,29.73,1133.15,30.84,6.5,56.76,0
06-03-2021,15,3 - 4 PM,236.375,NULL,34.33,20,18.33,6.48,10.58,457.83,7.48,30.84,29.6,1129.08,30.74,6.5,57.45,0
06-03-2021,16,4 - 5 PM,226.3125,NULL,34.07,21,18.27,6.5,10.45,462.63,7.72,30.47,29.48,1122.03,30.55,6.5,55.16,0
06-03-2021,17,5 - 6 PM,230.0625,NULL,33.6,21.33,17.87,6.5,10.33,465.51,7.87,29.65,30.51,1161.37,31.58,6.5,55.92,0
06-03-2021,18,6 - 7 PM,234.3125,NULL,32.17,23.17,16.8,6.49,10.24,467.2,7.95,29.05,31.15,1189.1,32.24,6.5,57.13,0
06-03-2021,19,7 - 8 PM,278.625,NULL,29.74,29.67,15.67,6.47,10.77,460.61,7.62,28.91,32.64,1267.58,34,6.5,67.04,0
06-03-2021,20,8 - 9 PM,283.125,NULL,27.77,36,14.97,6.48,10.81,460.08,7.6,28.68,33.08,1288.83,34.48,6.5,67.66,0
06-03-2021,21,9 - 10 PM,283.4375,NULL,26.33,41,14.53,6.46,10.81,460.35,7.61,28.33,33.07,1288.75,34.48,6.5,67.8,0
06-03-2021,22,10 - 11 PM,277,NULL,25.04,47,14.44,6.46,10.73,461.35,7.66,27.97,32.97,1283.12,34.35,6.5,66.34,0
06-03-2021,23,11 - 12 PM,273.375,NULL,24.63,50,14.63,6.46,10.65,460.98,7.64,28.02,32.99,1283.15,34.35,6.5,65.33,0
07-03-2021,0,12 - 1 AM,272.5625,NULL,24.26,53,14.86,6.45,10.61,462.88,7.74,28.06,33.12,1289.33,34.49,6.5,65.31,0
07-03-2021,1,1 - 2 AM,270,NULL,24.51,53,15.11,6.49,10.63,463.82,7.78,27.06,32.81,1276.07,34.19,6.5,64.75,0
07-03-2021,2,2 - 3 AM,253.75,NULL,22.85,64,15.65,6.48,10.54,462.93,7.74,25.1,31.67,1222.2,32.98,6.5,61.13,0
07-03-2021,3,3 - 4 AM,251,NULL,21.96,64,14.76,6.5,10.61,461.75,7.68,24.47,31.14,1198.58,32.45,6.5,60.44,0
07-03-2021,4,4 - 5 AM,242.75,NULL,22.2,60,14.2,6.48,10.53,462.32,7.71,23.91,30.68,1176.53,31.96,6.5,58.79,0
07-03-2021,5,5 - 6 AM,237.8125,NULL,22.24,58.67,13.97,6.45,10.47,464.83,7.83,23.79,30.24,1158.47,31.51,6.5,57.77,0
07-03-2021,6,6 - 7 AM,236,NULL,21.95,57.33,13.42,6.47,10.52,465.03,7.85,23.23,29.78,1141.17,31.05,6.5,57.69,0
07-03-2021,7,7 - 8 AM,236.625,NULL,21.38,68,14.98,6.46,10.5,467.85,7.98,23.64,29.93,1147.3,31.21,6.5,57.81,0
07-03-2021,8,8 - 9 AM,258.75,NULL,23.53,71.67,17.86,6.47,10.59,470.43,8.11,25.83,31.7,1228.02,33.11,6.5,62.95,0
07-03-2021,13,1 - 2 PM,304.9375,NULL,34.59,19.33,18.46,6.31,10.79,473.53,8.26,30.45,34.29,1359.45,36.07,6.26,72.43,0
07-03-2021,14,2 - 3 PM,301.8125,NULL,34.74,19.5,18.64,5.99,10.4,472.2,8.2,30.7,34.11,1351.68,35.89,6,72.35,0
07-03-2021,15,3 - 4 PM,307.375,NULL,34.63,18.83,18.4,6,10.5,472.98,8.24,30.14,34.07,1353.1,35.92,6,73.73,0
07-03-2021,16,4 - 5 PM,319.25,NULL,33.99,20.33,18.06,6.02,10.64,473.65,8.27,29.75,34.56,1380.82,36.55,6,76.05,0
07-03-2021,17,5 - 6 PM,311.5,NULL,33.16,20.83,17.33,6.01,10.52,474.59,8.32,29.17,34.44,1375.41,36.43,6,74.18,0
07-03-2021,18,6 - 7 PM,305.5625,NULL,31.28,24.67,16.21,5.97,10.39,475.2,8.35,28.77,34.28,1369,36.28,6,72.73,0
07-03-2021,19,7 - 8 PM,300.9375,NULL,29.7,27.67,15.23,5.96,10.31,476.2,8.4,28.71,34.25,1368,36.26,6,71.99,0
07-03-2021,21,9 - 10 PM,288.625,NULL,26.9,36.83,14.27,6.26,10.48,487.3,8.96,28.48,34.05,1357.48,36.02,6.3,69.05,0
07-03-2021,22,10 - 11 PM,289.375,NULL,26.04,49.5,15.94,6.27,10.5,487.18,8.96,27.87,34.03,1357.6,36.02,6.3,68.97,0
07-03-2021,23,11 - 12 PM,281.9375,NULL,25.62,57.83,17.19,6.25,10.42,486.9,8.94,26.21,33.71,1341.63,35.67,6.3,67.44,0
08-03-2021,0,12 - 1 AM,274.1875,NULL,24,67.33,17.47,6.27,10.35,489.15,9.06,27.33,33.4,1325.51,35.3,6.3,65.67,0
08-03-2021,1,1 - 2 AM,256.5625,NULL,23.2,73.17,17.83,6.28,10.28,486.62,8.93,24.33,31.83,1251.68,33.64,6.3,61.72,0
08-03-2021,2,2 - 3 AM,257.375,NULL,22.86,79.67,18.79,6.27,10.26,484.83,8.84,24.54,32.02,1259.52,33.82,6.3,61.95,0
08-03-2021,3,3 - 4 AM,258.8125,NULL,21.69,92,20.09,6.27,10.25,484.71,8.83,25.5,32.33,1273.64,34.14,6.3,62.32,0
08-03-2021,4,4 - 5 AM,258.875,NULL,21.66,94,20.46,6.28,10.25,485.5,8.87,25.59,32.4,1276.67,34.21,6.3,62.61,0
08-03-2021,5,5 - 6 AM,262.9375,NULL,21.18,90.33,19.25,6.29,10.3,484.7,8.83,25.72,32.59,1287.15,34.44,6.3,63.87,0
08-03-2021,6,6 - 7 AM,260,NULL,22.07,72.17,16.5,6.26,10.26,483.18,8.75,25.39,32.32,1274.22,34.15,6.3,63.35,0
08-03-2021,7,7 - 8 AM,265.625,NULL,21.6,77.83,17.17,6.27,10.33,483.23,8.75,26.07,32.49,1283.68,34.36,6.3,64.33,0
08-03-2021,8,8 - 9 AM,270.375,NULL,23.29,68.67,17.02,6.27,10.36,483.5,8.77,26.7,32.83,1300.7,34.75,6.3,65.66,0
08-03-2021,9,9 - 10 AM,287,NULL,27.65,46.67,16.98,6.28,10.54,483.22,8.75,27.81,33.56,1338.17,35.59,6.3,69.47,0
08-03-2021,10,10 - 11 AM,310.625,NULL,30.57,38,18.17,6.27,10.78,482.02,8.69,29.03,34.36,1382.07,36.58,6.3,74.91,0
08-03-2021,11,11 - 12 AM,313.625,NULL,32.66,28.67,18.39,6.3,10.83,484.15,8.8,29.75,34.6,1393.33,36.83,6.3,75.52,0
08-03-2021,12,12 - 1 PM,322.0625,NULL,33.61,24.17,18.44,6.3,10.92,484.63,8.83,29.87,34.87,1408.37,37.16,6.3,77.28,0
08-03-2021,13,1 - 2 PM,333,NULL,34.27,23.5,18.97,6.31,11.07,483.1,8.75,29.94,35.04,1419.47,37.4,6.3,78.91,0
08-03-2021,14,2 - 3 PM,331.5,NULL,34.16,24.67,19.09,6.31,11.07,483.48,8.76,29.96,35.05,1418.63,37.39,6.3,78.93,0
08-03-2021,15,3 - 4 PM,322.125,NULL,33.96,24,18.76,6.32,10.96,487.45,8.97,29.65,34.84,1405.63,37.1,6.3,76.82,0
08-03-2021,16,4 - 5 PM,317.375,NULL,33.58,23,18.18,6.3,10.91,486.62,8.93,29.45,34.52,1390.85,36.77,6.3,75.34,0
08-03-2021,17,5 - 6 PM,308.8125,NULL,32.53,25.33,17.6,6.28,10.81,486.78,8.94,29,34.19,1373.4,36.38,6.3,73.27,0
08-03-2021,18,6 - 7 PM,300.375,NULL,30.83,31.17,17.06,6.29,10.72,486.2,8.91,28.54,33.9,1358.3,36.04,6.3,71.65,0
08-03-2021,19,7 - 8 PM,289.625,NULL,29.16,40.67,17.29,6.28,10.6,487.08,8.95,28.2,33.44,1334.55,35.5,6.3,69.34,0
08-03-2021,20,8 - 9 PM,285.625,NULL,27.82,46,17.02,6.26,10.54,486.3,8.91,28.33,33.31,1328.27,35.37,6.3,68.17,0
08-03-2021,21,9 - 10 PM,288.1875,NULL,26.77,53,17.37,6.28,10.6,484.85,8.84,28.12,33.29,1328.7,35.37,6.3,68.78,0
08-03-2021,22,10 - 11 PM,275.9375,NULL,25.8,65,18.8,6.27,10.44,482.4,8.71,27.73,32.92,1308.92,34.93,6.3,65.98,0
08-03-2021,23,11 - 12 PM,276.875,NULL,24.86,71.17,19.09,6.27,10.48,483.08,8.75,27.49,32.83,1306.38,34.87,6.3,66.42,0
09-03-2021,0,12 - 1 AM,271.125,NULL,23.7,76.33,18.97,6.27,10.43,480.17,8.6,27.17,32.53,1293.1,34.57,6.3,65.29,0
09-03-2021,1,1 - 2 AM,268.75,NULL,22.66,86.33,19.93,6.27,10.39,481.72,8.67,27.55,32.4,1287.42,34.45,6.3,64.35,0
09-03-2021,2,2 - 3 AM,267.875,NULL,21.64,93,20.24,6.26,10.37,481.35,8.66,27.43,32.31,1285.08,34.39,6.3,63.98,0
09-03-2021,3,3 - 4 AM,270.6875,NULL,21.48,94,20.28,6.28,10.42,481.45,8.67,26.65,32.45,1293.7,34.59,6.3,64.75,0
09-03-2021,4,4 - 5 AM,268,NULL,21.6,94,20.4,6.27,10.38,482.55,8.72,27.35,32.32,1288.25,34.47,6.3,64.79,0
09-03-2021,5,5 - 6 AM,271.8125,NULL,20.94,94,19.74,6.28,10.44,482.35,8.71,27.52,32.45,1296.7,34.66,6.3,66.22,0
09-03-2021,6,6 - 7 AM,272.25,NULL,20.65,94,19.45,6.26,10.42,482.1,8.69,27.46,32.49,1299.45,34.72,6.3,66.19,0
09-03-2021,7,7 - 8 AM,277.625,NULL,20.2,94,19,6.26,10.47,481.8,8.68,27.68,32.62,1307.95,34.91,6.3,67.01,0
09-03-2021,8,8 - 9 AM,291.1875,NULL,23.13,81.83,19.5,6.27,10.64,480.32,8.6,28.33,33.06,1333.15,35.48,6.3,70.24,0
09-03-2021,9,9 - 10 AM,313.1875,NULL,26.45,61,18.65,6.3,10.89,478.28,8.5,28.78,33.78,1373.38,36.38,6.3,75.48,0
09-03-2021,10,10 - 11 AM,323.3125,NULL,28.9,49.5,18.8,6.29,11.03,477.53,8.46,29.19,33.81,1379.8,36.52,6.3,77.33,0
09-03-2021,11,11 - 12 AM,317.0625,NULL,31.22,35.33,18.29,6.28,10.95,479.15,8.55,29.78,33.63,1368.42,36.27,6.3,76.16,0
09-03-2021,12,12 - 1 PM,318.1875,NULL,32.79,27.5,18.29,6.3,10.97,480.3,8.61,30.01,33.77,1373.97,36.39,6.3,76.43,0
09-03-2021,13,1 - 2 PM,322.875,NULL,33.44,27.33,18.91,6.29,11.05,483.87,8.78,30.07,33.75,1374.97,36.42,6.3,76.69,0
09-03-2021,14,2 - 3 PM,307.9375,NULL,33.73,23.67,18.46,6.29,10.88,488.62,9.03,29.94,33.31,1349.48,35.84,6.3,73.34,0
09-03-2021,15,3 - 4 PM,304.4375,NULL,33.91,25.5,19.01,6.31,10.88,489.47,9.08,29.77,33.12,1339.87,35.63,6.3,72.43,0
09-03-2021,16,4 - 5 PM,303.125,NULL,33.37,27.33,18.84,6.28,10.91,489.05,9.05,29.8,32.7,1322.07,35.23,6.3,72,0
09-03-2021,17,5 - 6 PM,284.5625,NULL,32.47,32,18.87,6.32,10.77,491.52,9.18,29.42,31.91,1280.02,34.28,6.3,68.04,0
09-03-2021,18,6 - 7 PM,286.5625,NULL,30.43,41.33,18.7,6.29,10.77,491.03,9.15,29.14,32.04,1286.4,34.42,6.3,68.85,0
09-03-2021,19,7 - 8 PM,266.25,NULL,28.33,50.17,18.36,6.31,10.56,493.3,9.27,28.68,31.28,1244.8,33.49,6.3,64.21,0
09-03-2021,20,8 - 9 PM,275.0625,NULL,26.98,57,18.38,6.3,10.59,493.08,9.26,28.43,31.88,1275.18,34.17,6.3,66.23,0
09-03-2021,21,9 - 10 PM,270.875,NULL,26.38,57.67,17.91,6.29,10.54,495.1,9.35,28.52,31.74,1268.58,34.03,6.3,65.24,0
09-03-2021,22,10 - 11 PM,267.375,NULL,25.63,66.33,18.9,6.3,10.55,494.2,9.31,28.02,31.34,1251.47,33.64,6.3,64.26,0
09-03-2021,23,11 - 12 PM,251.4375,NULL,25.22,78.33,20.89,6.31,10.46,493.93,9.3,26.56,30.15,1193.9,32.35,6.3,60.66,0
10-03-2021,0,12 - 1 AM,247.6875,NULL,23.69,86.33,20.96,6.31,10.43,494.57,9.33,27.52,29.93,1184,32.12,6.3,59.85,0
10-03-2021,1,1 - 2 AM,252.125,NULL,22.33,92,20.73,6.32,10.45,494.85,9.34,26.59,30.31,1203.2,32.56,6.3,60.75,0
10-03-2021,2,2 - 3 AM,252.3125,NULL,22.16,94,20.96,6.32,10.41,496.48,9.42,25.57,30.64,1218.35,32.9,6.3,60.89,0
10-03-2021,3,3 - 4 AM,258.875,NULL,22.61,94,21.41,6.29,10.43,495.32,9.36,25.05,30.95,1236.37,33.3,6.3,62.38,0
10-03-2021,4,4 - 5 AM,257.3125,NULL,22.21,94,21.01,6.25,10.34,496.68,9.43,26.66,31.1,1242.8,33.45,6.3,62.36,0
10-03-2021,5,5 - 6 AM,253.4375,NULL,21.55,94,20.35,6.29,10.36,496.62,9.43,25.72,30.9,1233.68,33.24,6.3,61.63,0
10-03-2021,6,6 - 7 AM,252,NULL,21.15,94,19.95,6.26,10.31,495.73,9.39,26.39,30.79,1228.4,33.12,6.3,61.49,0
10-03-2021,7,7 - 8 AM,261.75,NULL,20.87,94,19.67,6.25,10.4,494.43,9.32,27.41,31.11,1248.15,33.57,6.3,63.49,0
10-03-2021,8,8 - 9 AM,270.5625,NULL,22.33,85.83,19.5,6.27,10.49,497.95,9.5,28.02,31.59,1273.48,34.13,6.3,65.66,0
10-03-2021,9,9 - 10 AM,281.375,NULL,26.52,68.33,20.19,6.27,10.64,498.73,9.54,28.37,31.8,1288.48,34.47,6.3,68.23,0
10-03-2021,10,10 - 11 AM,312.125,NULL,29.62,49.33,19.49,6.26,10.95,495.9,9.39,29.28,32.64,1339.78,35.62,6.3,74.88,0
10-03-2021,11,11 - 12 AM,257.1875,NULL,31.23,43.17,19.86,6.8,10.76,514.73,15.76,39.26,31.77,1251.83,33.39,6.3,61.45,0
10-03-2021,12,12 - 1 PM,348.0625,NULL,32.98,31.33,19.25,6.73,11.74,383.3,3.34,30.23,33.88,1408.83,37.04,6.16,83.45,0
10-03-2021,13,1 - 2 PM,328.4375,NULL,33.85,30.5,19.95,6.01,10.77,375.18,2.89,30.43,33.82,1393.92,36.84,6,78.1,0
10-03-2021,14,2 - 3 PM,317.75,NULL,34.15,28,19.75,6.01,10.67,377.12,3,30.18,33.45,1371.97,36.35,6,75.66,0
10-03-2021,15,3 - 4 PM,309.25,NULL,34.42,25.33,19.49,5.99,10.54,378.43,3.08,30.12,33.22,1356.82,36.01,6,73.6,0
10-03-2021,16,4 - 5 PM,296.4375,NULL,34.17,24.17,19,6,10.47,379.98,3.17,29.55,32.47,1318.97,35.16,6,70.61,0
10-03-2021,17,5 - 6 PM,293.1875,NULL,32.96,26.67,18.29,5.99,10.4,380.75,3.21,29.81,32.67,1325.08,35.3,6,69.8,0
10-03-2021,18,6 - 7 PM,299.8125,NULL,30.82,38.33,18.49,6.01,10.45,380.82,3.22,30.27,33.18,1349.58,35.84,6,71.73,0
10-03-2021,19,7 - 8 PM,301.25,NULL,28.85,45.33,17.92,6,10.43,381.05,3.23,30.38,33.3,1354.63,35.96,6,72.1,0
10-03-2021,20,8 - 9 PM,320.25,NULL,27.21,45.33,16.28,6,10.65,378.1,3.06,30.66,33.82,1386.05,36.66,6,76.2,0
10-03-2021,21,9 - 10 PM,303.875,NULL,25.98,56.83,17.35,6,10.47,381.03,3.23,30.58,33.51,1364.97,36.19,6,72.63,0
10-03-2021,22,10 - 11 PM,292.3125,NULL,24.66,49.67,14.59,5.99,10.32,382.6,3.32,30.45,33.19,1345.82,35.76,6,69.56,0
10-03-2021,23,11 - 12 PM,285,NULL,24.88,50.67,15.01,5.98,10.24,383.53,3.38,30.26,32.86,1328.78,35.38,6,67.84,0
11-03-2021,0,12 - 1 AM,276.6875,NULL,24.51,63.33,17.18,5.98,10.19,384.48,3.43,29.79,32.25,1299.53,34.72,6,65.94,0
11-03-2021,1,1 - 2 AM,273.875,NULL,22.71,78,18.31,6,10.18,384.98,3.46,29.79,32.19,1296.72,34.66,6,65.69,0
11-03-2021,2,2 - 3 AM,272.25,NULL,22.64,78,18.24,5.99,10.14,385,3.46,29.8,32.17,1295.78,34.64,6,65.15,0
11-03-2021,3,3 - 4 AM,267.875,NULL,22.46,73,17.06,5.99,10.1,385.43,3.49,29.62,31.91,1283.28,34.35,6,64.26,0
11-03-2021,4,4 - 5 AM,262.25,NULL,22.37,73,16.97,5.99,10.03,386.32,3.54,29.58,31.79,1276.13,34.19,6,63.41,0
11-03-2021,5,5 - 6 AM,264.1875,NULL,21.67,77,17.07,6,10.07,386.13,3.54,29.68,31.87,1281.27,34.31,6,64.18,0
11-03-2021,6,6 - 7 AM,261.9375,NULL,21.89,78.83,17.66,6,10.07,386.45,3.55,29.52,31.64,1270.97,34.08,6,63.78,0
11-03-2021,7,7 - 8 AM,265,NULL,21.57,86.5,18.87,6.02,10.11,386.33,3.54,29.58,31.74,1277.33,34.22,6,64.32,0
11-03-2021,8,8 - 9 AM,267.8125,NULL,22.7,77.67,18.23,6,10.12,385.77,3.51,29.73,31.89,1285.42,34.4,6,64.92,0
11-03-2021,9,9 - 10 AM,282.375,NULL,25.94,55.17,16.97,5.97,10.27,383,3.35,29.92,32.24,1307.9,34.91,6,68.53,0
11-03-2021,10,10 - 11 AM,298.5625,NULL,28.44,43.83,17.21,5.96,10.4,380.7,3.21,30.34,32.85,1341.75,35.67,6,71.9,0
11-03-2021,11,11 - 12 AM,301.875,NULL,31.84,32.33,18.31,5.97,10.46,380.33,3.19,30.39,32.92,1346.2,35.77,6,72.84,0
11-03-2021,12,12 - 1 PM,312.4375,NULL,33.39,21.83,17.76,5.98,10.5,379.78,3.16,31.04,33.69,1382.38,36.58,6,74.78,0
11-03-2021,13,1 - 2 PM,309.4375,NULL,34.65,19.17,18.48,6,10.52,379.92,3.16,30.86,33.46,1371.52,36.34,6,73.43,0
11-03-2021,14,2 - 3 PM,305.8125,NULL,34.98,17.83,18.55,5.99,10.47,380.4,3.2,30.91,33.44,1367.98,36.26,6,73.23,0
11-03-2021,15,3 - 4 PM,313.375,NULL,34.67,16.33,17.94,5.98,10.54,379.25,3.13,31.07,33.69,1381.83,36.57,6,74.5,0
11-03-2021,16,4 - 5 PM,306.25,NULL,34.46,16.83,17.83,6,10.49,380.57,3.21,30.86,33.38,1364.33,36.18,6,72.89,0
11-03-2021,17,5 - 6 PM,305.4375,NULL,33.23,20.83,17.4,5.99,10.46,380.8,3.22,31.02,33.52,1369.52,36.29,6,72.41,0
11-03-2021,18,6 - 7 PM,298.9375,NULL,31.34,29.33,17.21,5.98,10.38,381.62,3.26,30.98,33.4,1361.07,36.1,6,71.46,0
11-03-2021,19,7 - 8 PM,290.875,NULL,28.9,35.17,15.93,5.99,10.3,382.92,3.34,30.9,33.21,1349.48,35.84,6,69.94,0
11-03-2021,20,8 - 9 PM,284.125,NULL,27.57,42,15.97,6,10.24,384.05,3.41,30.83,33.04,1338.95,35.6,6,68.1,0
11-03-2021,21,9 - 10 PM,283.3125,NULL,26.49,49,16.29,6,10.23,384.38,3.43,30.86,33.04,1339.45,35.62,6,67.85,0
11-03-2021,22,10 - 11 PM,278.625,NULL,26.08,57.5,17.58,6,10.19,385.03,3.47,30.77,32.88,1330.87,35.43,6,66.69,0
11-03-2021,23,11 - 12 PM,278.125,NULL,25.6,67,19,5.99,10.19,384.63,3.44,30.57,32.65,1321.6,35.22,6,66.57,0
12-03-2021,0,12 - 1 AM,276.75,NULL,24.98,70.5,19.08,5.99,10.2,384.62,3.44,30.35,32.42,1311.88,35,6,66.22,0
12-03-2021,1,1 - 2 AM,270.4375,NULL,24.16,79.67,20.09,6.01,10.17,385.28,3.48,30.05,32.03,1292.62,34.56,6,64.81,0
12-03-2021,2,2 - 3 AM,257.1875,NULL,23.5,88,21.1,6,10.03,386.8,3.57,29.51,31.32,1256.67,33.76,6,61.95,0
12-03-2021,3,3 - 4 AM,243.5625,NULL,22.88,88,20.48,6,9.93,388.45,3.67,28.95,30.55,1216.6,32.86,6,59.04,0
12-03-2021,4,4 - 5 AM,246.3125,NULL,22.45,88,20.05,5.99,9.95,387.73,3.63,28.93,30.58,1219.62,32.92,6,59.89,0
